CustomerID,Recency,Frequency,Monetary,CustLocation
C1030289,119,1,20000.0,NEW DELHI
C1030315,111,1,338.0,NEW DELHI
C1030318,115,1,310.0,NEW DELHI
C1030331,117,1,59.05,NEW DELHI
C1030340,86,1,536.0,NEW DELHI
C1030349,32,1,50.0,NEW DELHI
C1030418,104,1,1000.0,NEW DELHI
C1030469,31,2,1804.0,NEW DELHI
C1030525,104,1,986.0,NEW DELHI
C1030545,118,1,517.78,NEW DELHI
C1030550,112,2,2271.5,NEW DELHI
C1030554,246,1,1200.0,NEW DELHI
C1030588,116,1,200.0,NEW DELHI
C1030838,305,1,401.0,NEW DELHI
C1030862,101,2,1285.0,NEW DELHI
C1030867,93,1,416.83,NEW DELHI
C1030870,108,1,25.0,NEW DELHI
C1030885,2,2,1711.0,NEW DELHI
C1030930,32,2,656.0,NEW DELHI
C1030937,103,3,4926.0,NEW DELHI
C1030952,101,2,3663.0,NEW DELHI
C1030955,1,2,779.0,NEW DELHI
C1031046,86,2,945.0,NEW DELHI
C1031140,1,1,1500.0,NEW DELHI
C1031144,2,2,783.0,NEW DELHI
C1031153,102,1,1017.0,NEW DELHI
C1031267,116,2,308.49,NEW DELHI
C1031271,2,1,743.0,NEW DELHI
C1031431,106,1,420.0,NEW DELHI
C1031454,184,1,1200.0,NEW DELHI
C1031483,116,2,282.0,NEW DELHI
C1031542,63,1,4500.0,NEW DELHI
C1031572,112,1,623.0,NEW DELHI
C1031636,103,3,2895.0,NEW DELHI
C1031689,114,2,3201.0,NEW DELHI
C1031739,115,1,545.0,NEW DELHI
C1031744,119,1,543.0,NEW DELHI
C1031782,75,1,1580.0,NEW DELHI
C1031785,86,3,934.0,NEW DELHI
C1031827,1,1,1243.28,NEW DELHI
C1031877,111,1,600.0,NEW DELHI
C1031884,336,2,8794.99,NEW DELHI
C1032060,88,2,1603.0,NEW DELHI
C1032115,31,1,569.0,NEW DELHI
C1032245,62,2,1065.0,NEW DELHI
C1032263,245,1,3319.0,NEW DELHI
C1032313,104,1,105.0,NEW DELHI
C1032334,246,1,2632.0,NEW DELHI
C1032339,305,1,660.0,NEW DELHI
C1032422,337,1,3274.0,NEW DELHI
C1032457,336,2,29104.0,NEW DELHI
C1032458,107,1,947.0,NEW DELHI
C1032475,184,1,388.0,NEW DELHI
C1032477,114,1,798.0,NEW DELHI
C1032490,62,2,7223.0,NEW DELHI
C1032533,88,2,899.0,NEW DELHI
C1032545,31,3,1590.0,NEW DELHI
C1032580,337,1,498.0,NEW DELHI
C1032738,92,1,2321.0,NEW DELHI
C1032812,104,1,1000.0,NEW DELHI
C1032926,63,1,100.0,NEW DELHI
C1032937,105,1,255.0,NEW DELHI
C1033028,107,2,593.1,NEW DELHI
C1033062,245,1,50.0,NEW DELHI
C1033072,114,1,897.0,NEW DELHI
C1033113,88,1,21.0,NEW DELHI
C1033130,75,1,32.0,NEW DELHI
C1033281,108,1,5000.0,NEW DELHI
C1033388,101,1,2000.0,NEW DELHI
C1033412,245,1,11090.0,NEW DELHI
C1033458,119,1,315.0,NEW DELHI
C1033569,276,1,499.0,NEW DELHI
C1033682,185,1,2088.0,NEW DELHI
C1033749,62,2,5628.0,NEW DELHI
C1033815,106,1,49.0,NEW DELHI
C1033828,215,1,1350.0,NEW DELHI
C1033880,116,1,50.0,NEW DELHI
C1033886,215,1,50.0,NEW DELHI
C1033962,155,1,2451.0,NEW DELHI
C1033970,216,1,499.0,NEW DELHI
C1034081,32,2,750.0,NEW DELHI
C1034278,76,1,8.2,NEW DELHI
C1034333,31,2,8497.0,NEW DELHI
C1034341,118,1,864.0,NEW DELHI
C1034386,32,2,1248.0,NEW DELHI
C1034421,104,1,500.0,NEW DELHI
C1034429,216,1,1370.0,NEW DELHI
C1034440,107,2,700.0,NEW DELHI
C1034442,78,2,6283.88,NEW DELHI
C1034454,1,1,295.83,NEW DELHI
C1034470,116,1,1188.6,NEW DELHI
C1034518,74,2,3101.0,NEW DELHI
C1034544,2,2,999.0,NEW DELHI
C1034633,2,1,7000.0,NEW DELHI
C1034639,108,1,4084.0,NEW DELHI
C1034642,113,2,2299.0,NEW DELHI
C1034679,88,2,1869.92,NEW DELHI
C1034940,337,1,500.0,NEW DELHI
C1034947,32,2,1549.0,NEW DELHI
C1034967,105,1,749.51,NEW DELHI
C1034971,119,1,337.0,NEW DELHI
C1034989,111,1,532.0,NEW DELHI
C1035034,111,1,410.0,NEW DELHI
C1035091,88,1,1000.0,NEW DELHI
C1035136,62,1,2332.0,NEW DELHI
